136.761;+11.668;055.566;+69.810;     746;03 37 14;+69 39 00;P;    5.7;    8.2;  1.6;   17.6; 4-15
139.679; +7.876;055.445;+65.051;     747;03 37 16;+64 53 28;P;    1.8;    2.1;  1.2;    6.1; 3-16
130.939;+18.839;056.145;+78.914;     748;03 37 23;+78 45 21;P;    2.2;    2.8;  1.3;   11.8; 5-13
133.060;+16.317;055.897;+75.682;     749;03 37 28;+75 31 24;P;    1.5;    2.2;  1.5;    6.7; 4-14
142.449; +4.253;055.438;+60.500;     750;03 37 35;+60 20 24;P;    2.3;    3.1;  1.3;    6.2; 3-17
140.977; +6.246;055.519;+62.974;     751;03 37 44;+62 48 51;P;    2.3;    3.5;  1.5;    5.2; 3-17
137.455;+10.857;055.667;+68.751;     752;03 37 46;+68 35 31;P;    3.0;    4.2;  1.5;   13.8; 4-16
140.579; +6.785;055.549;+63.642;     753;03 37 48;+63 28 57;P;    3.8;    5.7;  1.7;    9.0; 3-17
140.258; +7.239;055.602;+64.197;     754;03 37 58;+64 02 15;P;    3.6;    4.7;  1.4;   10.4; 3-17
141.166; +6.071;055.615;+62.720;     755;03 38 08;+62 33 40;P;    4.8;    5.9;  1.4;   11.6; 3-17
138.375; +9.729;055.722;+67.305;     756;03 38 09;+67 08 46;P;    2.3;    2.9;  1.3;    9.4; 4-16
133.801;+15.533;056.111;+74.625;     757;03 38 34;+74 28 00;C;    2.2;    3.1;  1.2;    9.2; 4-14
128.238;+21.980;057.145;+82.945;     758;03 38 39;+82 47 20;P;    0.9;    0.8;  1.0;    5.4; 5-12
141.371; +6.009;055.884;+62.547;     759;03 39 13;+62 23 19;P;    2.1;    3.0;  1.5;    5.1; 3-17
135.599;+13.420;056.180;+71.886;     760;03 39 22;+71 43 44;P;    2.3;    2.9;  1.3;    8.8; 4-15
142.724; +4.355;056.006;+60.415;     761;03 39 51;+60 15 26;P;    3.1;    3.9;  1.3;    8.1; 3-18
139.774; +8.277;056.205;+65.310;     762;03 40 16;+65 09 12;P;    1.9;    3.5;  1.9;    5.0; 3-16
133.848;+15.661;056.552;+74.694;     763;03 40 18;+74 32 17;C;    3.6;    5.9;  1.5;   15.3; 4-14
132.877;+16.851;056.745;+76.206;     764;03 40 41;+76 02 59;P;    1.7;    2.5;  1.4;    9.5; 4-14
142.754; +4.606;056.365;+60.595;     765;03 41 16;+60 26 20;P;    2.4;    3.2;  1.3;    6.8; 3-18
128.775;+21.537;057.699;+82.282;     766;03 41 27;+82 07 43;P;    2.1;    3.0;  1.5;   13.2; 5-12
130.487;+19.662;057.308;+79.816;     767;03 41 33;+79 39 42;P;    1.4;    2.0;  1.6;    8.1; 5-13
141.496; +6.325;056.520;+62.720;     768;03 41 44;+62 33 53;P;    3.9;    4.4;  1.2;    8.0; 3-17
131.067;+19.054;057.359;+78.998;     769;03 42 08;+78 50 40;P;    1.9;    2.3;  1.2;   11.5; 5-13
140.297; +7.934;056.666;+64.720;     770;03 42 09;+64 33 53;P;    3.4;    3.6;  1.0;    8.2; 3-17
133.596;+16.164;057.081;+75.236;     771;03 42 16;+75 04 53;C;    8.7;   16.3;  2.1;   31.1; 4-14
131.767;+18.278;057.302;+77.978;     772;03 42 19;+77 49 26;P;    1.3;    1.9;  1.5;    7.3; 5-14
138.185;+10.627;056.806;+68.125;     773;03 42 22;+67 58 13;C;    2.7;   20.6;  8.0;   10.6; 4-16
136.960;+12.245;057.063;+70.138;     774;03 43 08;+69 59 01;C;    3.4;    5.5;  1.8;   12.5; 4-15
138.726;+10.084;056.999;+67.368;     775;03 43 13;+67 12 52;P;    1.8;    2.3;  1.3;    7.7; 4-16
137.997;+11.008;057.070;+68.538;     776;03 43 22;+68 23 02;P;    1.5;    2.5;  1.8;    6.6; 4-16
133.732;+16.163;057.468;+75.150;     777;03 43 49;+74 59 51;C;   11.0;   22.0;  2.4;   39.1; 4-14
143.418; +4.279;057.007;+59.928;     778;03 43 52;+59 46 29;P;    3.3;    3.4;  1.0;    7.7; 3-18
130.397;+19.932;057.977;+80.074;     779;03 44 03;+79 55 21;C;    5.9;    7.6;  1.5;   29.3; 5-13
136.648;+12.792;057.405;+70.754;     780;03 44 24;+70 36 05;P;    2.0;    2.8;  1.4;    7.3; 4-15
130.736;+19.617;058.121;+79.627;     781;03 44 51;+79 28 34;P;    0.8;    1.0;  1.1;    5.0; 5-13
132.227;+17.981;057.927;+77.466;     782;03 44 58;+77 18 54;P;    1.5;    1.9;  1.3;    7.3; 4-14
133.298;+16.811;057.904;+75.912;     783;03 45 21;+75 45 40;P;    1.1;    2.1;  1.9;    5.4; 4-14
129.441;+21.068;058.668;+81.516;     784;03 45 52;+81 22 00;P;    1.0;    2.4;  2.4;    6.9; 5-13
134.837;+15.134;057.974;+73.677;     785;03 46 09;+73 31 34;P;    5.1;    6.9;  1.3;   13.6; 4-15
140.484; +8.457;057.778;+65.010;     786;03 46 33;+64 51 34;P;    1.5;    2.0;  1.3;    6.0; 4-17
136.327;+13.464;058.003;+71.469;     787;03 46 40;+71 19 07;P;    3.4;    3.7;  1.1;   11.9; 4-15
142.259; +6.300;057.767;+62.227;     788;03 46 44;+62 04 34;C;    5.8;    7.2;  1.3;   13.9; 3-17
130.432;+20.076;058.686;+80.158;     789;03 46 48;+80 00 33;C;    3.2;    3.9;  1.1;   16.1; 5-13
132.925;+17.388;058.386;+76.581;     790;03 47 04;+76 25 53;C;    3.0;    4.5;  1.6;   12.9; 4-14
136.737;+13.045;058.102;+70.891;     791;03 47 09;+70 44 30;P;    1.7;    2.3;  1.4;    6.6; 4-15
129.774;+20.794;058.929;+81.103;     792;03 47 11;+80 57 19;C;    1.0;    1.1;  1.2;    6.9; 5-13
136.195;+13.698;058.178;+71.730;     793;03 47 19;+71 34 49;P;    1.6;    2.0;  1.2;    5.3; 4-15
138.902;+10.505;058.045;+67.583;     794;03 47 21;+67 26 00;P;    2.1;    2.5;  1.2;    8.4; 4-16
138.657;+10.820;058.094;+67.979;     795;03 47 30;+67 49 45;P;    7.9;    9.3;  1.3;   30.5; 4-16
139.521; +9.825;058.125;+66.670;     796;03 47 46;+66 31 15;P;    2.1;    2.0;  0.9;    7.6; 4-16
145.091; +3.019;057.997;+57.900;     797;03 47 56;+57 45 02;C;   22.8;   31.6;  1.6;   31.4; 3-18
146.243; +1.849;058.276;+56.266;     798;03 49 08;+56 07 04;P;    2.9;    3.3;  1.2;    6.1; 3-19
135.527;+14.700;058.730;+72.911;     799;03 49 18;+72 45 50;P;   26.8;   33.0;  1.5;   58.0; 4-15
143.382; +5.409;058.391;+60.829;     800;03 49 19;+60 40 52;C;    2.4;    2.7;  1.0;    6.7; 3-18
139.848; +9.686;058.519;+66.357;     801;03 49 22;+66 12 33;P;    7.8;    9.8;  1.4;   26.3; 4-16
140.868; +8.469;058.485;+64.777;     802;03 49 23;+64 37 46;P;    1.3;    1.8;  1.4;    5.1; 4-17
145.915; +2.353;058.397;+56.863;     803;03 49 35;+56 42 56;P;    2.6;    2.8;  1.0;    5.4; 3-18
131.995;+18.615;059.164;+78.084;     804;03 49 38;+77 56 16;P;    1.0;    1.5;  1.4;    5.7; 5-14
141.990; +7.161;058.512;+63.060;     805;03 49 38;+62 54 45;P;    4.4;    4.8;  1.1;    9.8; 3-17
141.850; +7.371;058.575;+63.311;     806;03 49 52;+63 09 49;C;    3.9;    5.8;  1.5;    8.2; 3-17
133.025;+17.537;059.123;+76.627;     807;03 49 58;+76 28 52;C;    7.3;   10.0;  1.6;   31.2; 4-14
143.489; +5.408;058.557;+60.760;     808;03 49 59;+60 36 45;C;    3.6;    7.1;  2.2;    9.9; 3-18
141.467; +7.943;058.749;+63.993;     809;03 50 30;+63 50 46;P;    1.5;    2.7;  1.8;    5.2; 4-17
143.144; +5.967;058.753;+61.409;     810;03 50 43;+61 15 45;C;   13.6;   17.9;  1.5;   34.5; 3-18
142.939; +6.245;058.801;+61.753;     811;03 50 53;+61 36 25;C;    3.6;    5.4;  1.6;    7.9; 3-17
140.421; +9.257;058.896;+65.664;     812;03 50 56;+65 31 05;P;    3.4;    4.9;  1.5;   11.2; 4-17
131.672;+19.065;059.577;+78.622;     813;03 51 03;+78 28 38;P;    4.3;    5.6;  1.4;   24.1; 5-13
143.994; +5.020;058.835;+60.140;     814;03 51 08;+59 59 39;P;    2.0;    3.4;  1.7;    5.3; 3-18
131.470;+19.289;059.655;+78.916;     815;03 51 14;+78 46 16;C;    1.6;    3.5;  2.2;    9.1; 5-13
142.261; +7.140;058.935;+62.871;     816;03 51 20;+62 43 31;C;    4.2;    5.7;  1.4;    9.5; 3-17
142.386; +6.991;058.931;+62.678;     817;03 51 20;+62 31 54;C;    9.6;   10.9;  1.2;   21.7; 3-17
131.384;+19.413;059.790;+79.062;     818;03 51 42;+78 55 04;C;    1.6;    2.0;  1.2;    9.3; 5-13
132.509;+18.255;059.691;+77.488;     819;03 51 56;+77 20 38;P;    1.8;    1.8;  0.9;    9.3; 5-14
134.595;+16.055;059.567;+74.520;     820;03 52 17;+74 22 32;P;    3.7;    4.5;  1.3;   11.5; 4-14
127.905;+22.934;060.987;+83.845;     821;03 52 35;+83 42 16;P;    1.8;    1.8;  1.1;   12.6; 5-12
136.462;+14.134;059.721;+71.887;     822;03 53 25;+71 44 36;P;    2.6;    2.9;  1.1;    8.2; 4-15
140.514; +9.565;059.554;+65.837;     823;03 53 32;+65 41 37;C;    9.6;   13.0;  1.6;   31.0; 4-17
144.379; +5.043;059.451;+59.910;     824;03 53 36;+59 46 00;C;   10.1;   13.4;  1.5;   21.4; 3-18
131.533;+19.398;060.267;+78.954;     825;03 53 38;+78 48 42;C;    1.1;    1.4;  1.2;    6.2; 5-13
138.787;+11.633;059.787;+68.512;     826;03 54 10;+68 22 08;P;    1.0;    1.0;  1.0;    5.1; 4-16
133.416;+17.506;060.201;+76.352;     827;03 54 19;+76 12 36;C;    4.7;    6.1;  1.2;   18.0; 4-14
144.422; +5.210;059.733;+60.009;     828;03 54 43;+59 52 01;C;    2.6;    4.3;  1.7;    5.5; 3-18
145.024; +4.506;059.726;+59.084;     829;03 54 45;+58 56 29;P;    2.9;    3.6;  1.2;    5.3; 3-18
146.260; +3.182;059.862;+57.276;     830;03 55 24;+57 08 04;P;    6.4;    7.6;  1.2;   11.4; 3-19
136.455;+14.400;060.284;+72.087;     831;03 55 37;+71 56 47;P;    2.9;    2.8;  0.9;    8.4; 4-15
132.300;+18.789;060.751;+78.012;     832;03 55 56;+77 52 19;P;    2.0;    2.6;  1.4;   11.4; 5-14
144.402; +5.567;060.173;+60.291;     833;03 56 27;+60 09 02;P;    3.1;    5.8;  1.9;    6.7; 3-18
132.565;+18.569;060.880;+77.679;     834;03 56 34;+77 32 23;P;    1.2;    2.2;  2.1;    6.3; 5-14
133.565;+17.558;060.790;+76.291;     835;03 56 40;+76 09 07;C;    7.9;   11.7;  1.7;   30.0; 4-14
146.759; +2.877;060.189;+56.720;     836;03 56 44;+56 34 46;P;    3.1;    3.1;  1.0;    5.3; 3-19
143.583; +6.574;060.275;+61.586;     837;03 56 46;+61 26 43;P;    5.6;    6.6;  1.2;   12.2; 3-18
140.463;+10.145;060.408;+66.305;     838;03 56 53;+66 09 53;P;    1.7;    2.5;  1.5;    6.2; 4-16
134.551;+16.580;060.811;+74.933;     839;03 57 07;+74 47 38;P;   24.7;   35.1;  1.9;   55.1; 4-14
138.050;+12.858;060.592;+69.904;     840;03 57 11;+69 45 51;P;    3.6;    4.5;  1.3;   14.0; 4-16
129.566;+21.559;061.616;+81.784;     841;03 57 15;+81 38 50;P;    1.5;    1.8;  1.1;    9.5; 5-13
135.458;+15.699;060.904;+73.695;     842;03 57 46;+73 33 22;P;    5.5;    6.7;  1.3;   16.4; 4-15
145.505; +4.639;060.597;+58.870;     843;03 58 14;+58 43 51;P;    4.5;    4.8;  1.1;    9.0; 3-18
130.958;+20.298;061.632;+79.973;     844;03 58 31;+79 50 12;P;    7.7;   10.0;  1.5;   39.3; 5-13
142.185; +8.486;060.783;+63.936;     845;03 58 36;+63 47 53;P;    4.6;    6.1;  1.4;   15.5; 4-17
138.589;+12.466;060.939;+69.259;     846;03 58 39;+69 07 16;P;    5.1;    6.1;  1.3;   20.6; 4-16
145.754; +4.440;060.701;+58.556;     847;03 58 40;+58 25 04;P;    6.5;    8.3;  1.3;   13.5; 3-18
132.808;+18.513;061.460;+77.478;     848;03 58 56;+77 20 28;P;    1.4;    1.5;  1.1;    6.7; 5-14
140.226;+10.759;061.011;+66.917;     849;03 59 13;+66 46 45;P;    1.7;    2.5;  1.5;    8.4; 4-16
147.093; +3.022;060.819;+56.609;     850;03 59 15;+56 28 16;P;    3.2;    2.8;  0.9;    6.4; 3-19
128.999;+22.207;062.412;+82.613;     851;03 59 38;+82 28 42;P;    1.0;    1.8;  2.0;    6.4; 5-12
129.112;+22.105;062.384;+82.466;     852;03 59 40;+82 19 53;P;    1.2;    1.3;  1.1;    7.8; 5-12
137.521;+13.750;061.276;+70.907;     853;03 59 45;+70 46 13;P;    3.0;    3.8;  1.2;   11.9; 4-15
133.532;+17.907;061.733;+76.563;     854;04 00 19;+76 25 41;P;    4.5;    5.6;  1.2;   17.9; 5-14
135.492;+15.962;061.640;+73.862;     855;04 00 39;+73 43 35;P;    2.0;    3.2;  1.6;    5.4; 4-15
128.421;+22.788;062.956;+83.399;     856;04 00 53;+83 15 59;P;    1.1;    1.9;  2.0;    7.4; 5-12
141.719; +9.395;061.408;+64.918;     857;04 01 00;+64 46 57;P;   10.6;   13.4;  1.3;   28.0; 4-17
139.827;+11.510;061.587;+67.734;     858;04 01 25;+67 35 58;P;    1.8;    2.0;  1.1;    8.1; 4-16
137.273;+14.212;061.720;+71.408;     859;04 01 26;+71 16 23;P;    1.9;    2.9;  1.6;    6.1; 4-15
140.213;+11.098;061.575;+67.175;     860;04 01 26;+67 02 24;P;    1.6;    2.0;  1.3;    7.0; 4-16
148.941; +1.432;061.389;+54.194;     861;04 01 39;+54 03 31;P;    9.8;   10.3;  1.1;   13.5; 3-19
139.685;+11.765;061.780;+68.016;     862;04 02 09;+67 52 53;P;    3.7;    4.5;  1.3;   16.3; 4-16
132.564;+19.035;062.440;+78.009;     863;04 02 37;+77 52 35;P;    1.0;    1.0;  1.0;    5.0; 5-14
139.489;+12.057;061.946;+68.359;     864;04 02 46;+68 13 33;P;    2.2;    2.5;  1.1;    9.4; 4-16
142.832; +8.482;061.845;+63.502;     865;04 02 52;+63 22 05;P;    2.6;    3.1;  1.2;    7.1; 4-17
147.755; +3.037;061.729;+56.180;     866;04 02 54;+56 02 44;P;    3.0;    3.6;  1.2;    5.8; 3-19
134.363;+17.316;062.325;+75.585;     867;04 02 57;+75 27 07;C;    2.0;    3.9;  2.0;    7.5; 4-14
138.460;+13.161;062.042;+69.851;     868;04 02 57;+69 43 04;P;    3.6;    4.9;  1.4;   18.3; 4-16
140.567;+10.951;061.968;+66.830;     869;04 03 02;+66 41 48;P;    1.7;    2.7;  1.8;    7.1; 4-16
127.667;+23.540;063.921;+84.416;     870;04 03 09;+84 17 14;P;    8.4;   10.2;  1.5;   48.1; 5-12
138.882;+12.847;062.267;+69.340;     871;04 03 55;+69 12 29;P;    1.3;    1.6;  1.3;    5.7; 4-16
125.380;+25.495;066.744;+87.264;     872;04 03 57;+87 08 29;P;    1.8;    1.8;  1.0;    8.2; 5-11
146.621; +4.534;062.044;+58.047;     873;04 04 03;+57 54 53;P;    2.8;    2.8;  1.0;    5.8; 3-19
128.736;+22.643;063.688;+83.086;     874;04 04 08;+82 57 24;P;    0.9;    1.5;  1.8;    5.2; 5-12
136.469;+15.351;062.491;+72.766;     875;04 04 15;+72 38 04;P;    1.5;    2.4;  1.6;    5.3; 4-15
142.390; +9.224;062.270;+64.342;     876;04 04 29;+64 12 36;P;   11.3;   14.8;  1.5;   28.3; 4-17
147.418; +3.812;062.225;+56.979;     877;04 04 50;+56 50 50;P;    3.0;    3.5;  1.2;    6.5; 3-19
140.678;+11.179;062.569;+66.920;     878;04 05 25;+66 47 21;P;    1.8;    2.4;  1.4;    6.9; 4-16
143.174; +8.576;062.541;+63.340;     879;04 05 39;+63 12 32;P;    2.6;    2.6;  1.0;    6.9; 4-17
131.065;+20.648;063.502;+80.142;     880;04 05 48;+80 00 47;P;    1.3;    1.7;  1.3;    7.5; 5-13
138.242;+13.831;062.971;+70.479;     881;04 06 33;+70 21 00;P;    1.7;    2.5;  1.6;    7.0; 4-16
126.603;+24.548;065.687;+85.808;     882;04 06 46;+85 41 06;P;    3.3;    3.5;  1.0;   16.7; 5-12
140.511;+11.582;062.987;+67.324;     883;04 07 02;+67 11 41;P;    8.4;   10.8;  1.4;   33.3; 4-16
135.095;+16.982;063.316;+74.851;     884;04 07 04;+74 43 23;C;   22.7;   28.5;  1.6;   42.8; 4-15
129.305;+22.276;064.267;+82.449;     885;04 07 05;+82 19 21;P;    0.9;    1.1;  1.2;    5.5; 5-13
147.251; +4.480;062.840;+57.582;     886;04 07 15;+57 27 10;P;    2.9;    3.6;  1.3;    5.8; 3-19
144.571; +7.402;062.969;+61.536;     887;04 07 30;+61 24 26;P;    4.1;    5.0;  1.3;   11.2; 4-18
138.188;+14.010;063.237;+70.643;     888;04 07 35;+70 30 54;P;    3.5;    4.3;  1.2;   14.3; 4-16
134.123;+17.977;063.615;+76.210;     889;04 07 53;+76 04 58;P;    5.1;    7.9;  1.8;   18.1; 5-14
125.552;+25.425;067.496;+87.099;     890;04 07 57;+86 58 47;P;    2.1;    2.1;  0.9;    9.6; 5-11
146.908; +5.013;063.059;+58.204;     891;04 08 05;+58 04 33;C;    7.9;    6.8;  0.8;   14.0; 3-19
141.091;+11.141;063.240;+66.611;     892;04 08 07;+66 28 59;C;    6.1;    7.7;  1.3;   23.5; 4-17
146.423; +5.577;063.129;+58.945;     893;04 08 19;+58 49 02;C;    1.9;    3.5;  2.0;    5.2; 3-18
147.798; +4.180;063.195;+56.989;     894;04 08 42;+56 51 41;C;    2.5;    3.6;  1.4;    5.3; 3-19
146.951; +5.126;063.265;+58.257;     895;04 08 54;+58 07 45;C;   16.8;   24.1;  1.5;   29.7; 3-19
132.431;+19.640;064.178;+78.515;     896;04 09 17;+78 23 24;P;    1.6;    2.2;  1.5;    7.4; 5-14
146.464; +5.723;063.381;+59.024;     897;04 09 19;+58 53 48;C;    2.8;    3.9;  1.5;    7.8; 3-18
130.670;+21.217;064.563;+80.797;     898;04 09 35;+80 40 21;P;    5.6;    7.2;  1.5;   29.3; 5-13
143.641; +8.737;063.529;+63.137;     899;04 09 36;+63 00 37;P;    2.2;    2.9;  1.4;    5.8; 4-17
144.337; +8.018;063.517;+62.141;     900;04 09 38;+62 00 52;P;    4.1;    5.0;  1.2;    9.0; 4-18
139.482;+12.975;063.694;+69.022;     901;04 09 38;+68 53 45;P;    1.7;    2.3;  1.4;    7.1; 4-16
139.309;+13.153;063.715;+69.267;     902;04 09 41;+69 08 28;P;    1.6;    2.1;  1.4;    7.6; 4-16
147.906; +4.279;063.463;+56.987;     903;04 09 46;+56 51 39;C;    3.7;    5.1;  1.4;    7.8; 3-19
145.031; +7.476;063.764;+61.273;     904;04 10 41;+61 08 53;P;    2.7;    3.8;  1.4;    6.8; 4-18
128.126;+23.426;065.743;+84.021;     905;04 10 56;+83 53 59;P;    0.9;    0.9;  1.0;    6.1; 5-12
134.807;+17.610;064.349;+75.484;     906;04 11 00;+75 21 37;P;    3.4;    4.2;  1.3;   13.5; 5-14
124.114;+26.579;075.609;+88.810;     907;04 11 39;+88 42 41;P;    2.6;    3.7;  1.6;   13.3; 5-11
140.802;+11.938;064.162;+67.376;     908;04 11 42;+67 15 09;P;    2.4;    2.6;  1.1;    9.5; 4-16
130.029;+21.901;065.391;+81.695;     909;04 12 11;+81 34 27;P;    0.9;    0.9;  1.0;    5.2; 5-13
146.090; +6.757;064.272;+60.025;     910;04 12 48;+59 54 06;P;    1.6;    2.9;  1.8;    5.2; 4-18
130.883;+21.216;065.370;+80.647;     911;04 12 52;+80 31 33;P;    1.3;    1.6;  1.2;    7.4; 5-13
134.526;+18.061;064.961;+75.987;     912;04 13 17;+75 51 56;C;    5.5;    7.7;  1.6;   17.8; 5-14
148.064; +4.808;064.349;+57.258;     913;04 13 17;+57 08 07;P;    2.9;    3.9;  1.4;    5.8; 3-19
129.744;+22.202;065.812;+82.091;     914;04 13 30;+81 58 19;P;    1.5;    1.7;  1.1;    9.4; 5-13
142.658;+10.455;064.723;+65.040;     915;04 14 11;+64 55 06;P;    4.0;    5.2;  1.4;   13.9; 4-17
145.211; +7.966;064.747;+61.497;     916;04 14 35;+61 22 33;P;    5.5;    6.6;  1.2;   13.6; 4-18
129.413;+22.524;066.207;+82.533;     917;04 14 38;+82 24 53;P;    1.6;    1.8;  1.1;    9.7; 5-13
144.232; +9.005;064.859;+62.917;     918;04 14 55;+62 47 45;P;    4.4;    5.4;  1.2;   14.2; 4-18
131.988;+20.401;065.698;+79.332;     919;04 14 55;+79 12 47;P;    4.6;    6.4;  1.6;   26.0; 5-13
150.131; +3.081;064.818;+54.581;     920;04 15 18;+54 27 39;P;    7.7;    7.7;  1.0;   10.4; 3-20
134.258;+18.473;065.526;+76.451;     921;04 15 23;+76 19 57;C;   16.1;   21.8;  1.7;   45.2; 5-14
139.519;+13.683;065.198;+69.489;     922;04 15 33;+69 22 11;C;    1.2;    1.9;  1.6;    5.6; 4-16
139.639;+13.629;065.315;+69.367;     923;04 16 02;+69 14 54;C;    1.1;    1.4;  1.3;    5.0; 4-16
128.864;+23.034;066.840;+83.247;     924;04 16 19;+83 07 52;P;    1.1;    2.0;  1.9;    6.8; 5-12
136.707;+16.401;065.633;+73.329;     925;04 16 37;+73 12 40;P;    1.7;    1.8;  1.1;    5.0; 4-15
139.899;+13.471;065.481;+69.075;     926;04 16 44;+68 57 25;P;    2.3;    2.9;  1.2;   10.7; 4-16
139.030;+14.294;065.545;+70.254;     927;04 16 49;+70 08 10;P;    1.6;    2.2;  1.4;    7.7; 4-16
133.990;+18.855;066.042;+76.895;     928;04 17 17;+76 46 41;P;    8.6;   11.9;  1.5;   19.6; 5-14
148.891; +4.769;065.373;+56.651;     929;04 17 24;+56 31 58;P;    3.2;    4.1;  1.3;    7.0; 4-19
131.207;+21.200;066.483;+80.406;     930;04 17 25;+80 17 24;P;    1.1;    1.8;  1.7;    6.6; 5-13
141.205;+12.328;065.602;+67.365;     931;04 17 26;+67 14 50;P;    4.3;    5.4;  1.3;   15.5; 4-17
149.966; +3.700;065.372;+55.137;     932;04 17 29;+55 01 08;P;    4.2;    5.4;  1.3;    7.3; 3-19
140.428;+13.103;065.715;+68.448;     933;04 17 45;+68 19 52;P;    1.3;    1.4;  1.1;    6.2; 4-16
140.286;+13.339;065.929;+68.711;     934;04 18 34;+68 35 40;P;    1.3;    1.4;  1.1;    6.5; 4-16
145.986; +7.895;065.760;+60.901;     935;04 18 40;+60 47 03;C;    9.6;   12.9;  1.5;   23.4; 4-18
138.086;+15.438;066.229;+71.700;     936;04 19 18;+71 35 05;P;    2.2;    2.5;  1.1;    7.8; 4-15
144.535; +9.431;065.990;+63.000;     937;04 19 25;+62 53 05;P;    4.3;    6.8;  1.8;   15.7; 4-18
143.057;+10.889;066.109;+65.058;     938;04 19 42;+64 56 35;P;    2.5;    3.2;  1.2;    9.2; 4-17
146.056; +8.038;066.071;+60.951;     939;04 19 54;+60 50 07;C;    6.6;    8.1;  1.3;   16.0; 4-18
131.102;+21.427;067.168;+80.626;     940;04 19 59;+80 30 46;P;    2.7;    3.1;  1.1;   16.1; 5-13
140.304;+13.546;066.382;+68.838;     941;04 20 21;+68 43 26;P;    1.1;    1.2;  1.0;    5.2; 4-16
144.592; +9.667;066.453;+63.121;     942;04 21 15;+63 00 28;P;    2.9;    3.9;  1.4;   10.5; 4-18
146.656; +7.703;066.418;+60.290;     943;04 21 20;+60 10 35;C;    1.9;    1.8;  0.9;    5.2; 4-18
141.527;+12.554;066.588;+67.290;     944;04 21 22;+67 10 36;P;    4.7;    5.9;  1.3;   16.8; 4-17
141.971;+12.180;066.638;+66.718;     945;04 21 38;+66 36 17;P;    2.4;    3.1;  1.3;    9.9; 4-17
144.241;+10.064;066.569;+63.646;     946;04 21 40;+63 31 58;P;    2.7;    2.9;  1.0;    9.3; 4-17
140.611;+13.446;066.732;+68.551;     947;04 21 47;+68 26 16;C;    2.4;    3.1;  1.3;   12.3; 4-16
140.704;+13.363;066.732;+68.428;     948;04 21 48;+68 18 54;C;    2.0;    2.5;  1.2;   10.4; 4-16
146.778; +7.684;066.558;+60.189;     949;04 21 54;+60 04 34;C;    4.0;    5.6;  1.5;   11.0; 4-18
146.030; +8.415;066.599;+61.230;     950;04 21 59;+61 07 00;P;    4.5;    5.8;  1.4;   11.9; 4-18
136.982;+16.712;067.052;+73.340;     951;04 22 15;+73 13 40;P;    1.6;    1.6;  0.9;    5.5; 5-15
133.981;+19.243;067.330;+77.154;     952;04 22 18;+77 02 33;C;   30.9;   42.8;  1.8;   64.5; 5-14
128.441;+23.582;068.602;+83.889;     953;04 22 21;+83 46 51;P;    0.8;    1.2;  1.5;    5.5; 5-12
148.492; +6.184;066.734;+57.923;     954;04 22 45;+57 48 37;C;    7.9;   10.9;  1.5;   17.6; 4-19
145.892; +8.713;066.855;+61.534;     955;04 22 59;+61 25 20;C;    4.7;    7.3;  1.3;   13.3; 4-18
145.892; +8.735;066.889;+61.549;     956;04 23 07;+61 26 13;C;    4.8;    4.2;  0.9;   13.6; 4-18
144.956; +9.687;067.025;+62.874;     957;04 23 33;+62 45 46;P;    3.0;    4.6;  1.5;    9.6; 4-18
147.547; +7.240;066.962;+59.330;     958;04 23 34;+59 13 09;P;    2.4;    3.0;  1.2;    5.9; 4-19
133.846;+19.455;067.700;+77.387;     959;04 23 41;+77 16 37;P;    1.9;    3.0;  1.6;    5.2; 5-14
135.953;+17.723;067.508;+74.744;     960;04 23 44;+74 38 03;P;    2.0;    3.0;  1.6;    6.8; 5-15
145.450; +9.269;067.083;+62.233;     961;04 23 50;+62 07 18;P;    3.0;    4.2;  1.4;    8.8; 4-18
142.977;+11.609;067.244;+65.606;     962;04 24 10;+65 29 46;P;    2.8;    3.8;  1.4;   10.6; 4-17
150.574; +4.559;067.192;+55.301;     963;04 24 44;+55 11 28;P;   19.7;   28.2;  1.5;   22.3; 4-20
129.722;+22.727;068.775;+82.433;     964;04 24 51;+82 19 37;P;    1.6;    1.6;  1.0;   10.5; 5-13
149.931; +5.292;067.356;+56.271;     965;04 25 20;+56 09 41;P;    4.4;    6.0;  1.3;    8.0; 4-19
123.543;+27.049;094.716;+89.450;     966;04 25 30;+89 24 11;P;    1.6;    1.8;  1.1;    6.0; 5-11
135.656;+18.131;068.010;+75.223;     967;04 25 36;+75 06 54;P;    1.9;    2.2;  1.2;    6.1; 5-15
150.858; +4.535;067.503;+55.080;     968;04 25 59;+54 58 15;P;   20.8;   27.6;  1.4;   23.3; 4-20
143.686;+11.232;067.693;+64.838;     969;04 26 02;+64 43 47;P;    1.3;    2.3;  1.8;    5.9; 4-17
147.622; +7.653;067.655;+59.558;     970;04 26 19;+59 27 00;P;    4.2;    6.3;  1.6;   11.1; 4-19
141.411;+13.319;067.879;+67.887;     971;04 26 26;+67 46 45;P;    1.0;    1.1;  1.0;    5.2; 4-16
136.310;+17.685;068.224;+74.459;     972;04 26 39;+74 21 09;P;    1.5;    1.4;  0.9;    5.3; 5-15
134.873;+18.871;068.414;+76.266;     973;04 26 54;+76 09 36;P;    2.0;    2.4;  1.2;    7.5; 5-14
146.204; +9.104;067.897;+61.573;     974;04 27 08;+61 27 58;P;    2.8;    3.4;  1.2;    7.2; 4-18
